dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,GAT,3,4,692,0.9728127717971802,0.9684382677078247,0.9686861038208008,0.12571312487125397,,,,,0.7770744777873468
questions,GAT,3,5,880,0.9746525287628174,0.9695829749107361,0.97015780210495,0.12384240329265594,,,,,0.7724321129323104
questions,GAT,3,6,783,0.9729354381561279,0.9668029546737671,0.9661515951156616,0.13323642313480377,,,,,0.7674428377152172
questions,GAT,3,7,804,0.9712591767311096,0.9667211771011353,0.9681137800216675,0.126305490732193,,,,,0.7776467355792653
questions,GAT,3,8,763,0.9726492166519165,0.970237135887146,0.97015780210495,0.12321195006370544,,,,,0.7639611506572248
questions,GAT,3,9,554,0.9714227318763733,0.970237135887146,0.9719564914703369,0.12296298146247864,,,,,0.760591213759123
questions,GAT,4,0,645,0.9740392565727234,0.970237135887146,0.9679502844810486,0.12849345803260803,,,,,0.7672274185020398
questions,GAT,4,1,979,0.9747342467308044,0.9686018228530884,0.968604326248169,0.12450854480266571,,,,,0.7836318340186882
questions,GAT,4,2,720,0.9710547924041748,0.9650858640670776,0.966805636882782,0.1323268860578537,,,,,0.7743040435548556
questions,GAT,4,3,946,0.974366307258606,0.9680294394493103,0.9670509099960327,0.12736541032791138,,,,,0.777030493478547
questions,GAT,4,4,766,0.9723630547523499,0.9672935605049133,0.9670509099960327,0.1271168291568756,,,,,0.7745398964233022
questions,GAT,4,5,780,0.974366307258606,0.9676206111907959,0.9695037007331848,0.12370958924293518,,,,,0.7767466157479987
questions,GAT,4,6,666,0.9727309942245483,0.9669665098190308,0.9675414562225342,0.1335618793964386,,,,,0.7652132604032703
questions,GAT,4,7,772,0.9690106511116028,0.9636140465736389,0.9651704430580139,0.13162127137184143,,,,,0.7775356780856552
questions,GAT,4,8,838,0.9740392565727234,0.9680294394493103,0.969421923160553,0.12807659804821014,,,,,0.7633049648010085
questions,GAT,4,9,941,0.9751839637756348,0.9685200452804565,0.9695037007331848,0.12854741513729095,,,,,0.7562061744272226
questions,GAT,5,0,878,0.9737530946731567,0.9679476618766785,0.9659063220024109,0.1317044496536255,,,,,0.7658996926870603
questions,GAT,5,1,649,0.9713000655174255,0.9699100852012634,0.9714659452438354,0.12103881686925888,,,,,0.779027912142209
questions,GAT,5,2,794,0.9739983677864075,0.968274712562561,0.968604326248169,0.12149731814861298,,,,,0.7768248870376742
questions,GAT,5,3,873,0.9739983677864075,0.9686836004257202,0.9698307514190674,0.12298204749822617,,,,,0.7755927491693777
questions,GAT,5,4,746,0.9712183475494385,0.9672117829322815,0.965988039970398,0.12721246480941772,,,,,0.7658976146882193
questions,GAT,5,5,721,0.9745298624038696,0.9699918031692505,0.971057116985321,0.12023287266492844,,,,,0.7691681539750963
questions,GAT,5,6,680,0.9707277417182922,0.9657399654388428,0.965988039970398,0.13456815481185913,,,,,0.756503443705857
questions,GAT,5,7,954,0.9721177220344543,0.9668029546737671,0.9678685069084167,0.12587375938892365,,,,,0.7794077241525805
questions,GAT,5,8,786,0.9739165902137756,0.9710547924041748,0.970975399017334,0.11956927925348282,,,,,0.7623444675589748
questions,GAT,5,9,629,0.9719951152801514,0.9714636206626892,0.9721199870109558,0.11707743257284164,,,,,0.7670644110374063
questions,GAT-sep,1,0,579,0.9750204682350159,0.9711365699768066,0.9689313769340515,0.13514657318592072,,,,,0.7661975391875948
questions,GAT-sep,1,2,644,0.9740392565727234,0.9711365699768066,0.9714659452438354,0.12783171236515045,,,,,0.7648372580574405
questions,GAT-sep,1,1,904,0.9736713171005249,0.971545398235321,0.9719564914703369,0.12505336105823517,,,,,0.7775280587565716
questions,GAT-sep,1,4,569,0.973017156124115,0.9721177220344543,0.9712206721305847,0.12320508062839508,,,,,0.7748510190275427
questions,GAT-sep,1,3,942,0.9753475189208984,0.9716271758079529,0.9724470376968384,0.13488741219043732,,,,,0.7442066546758438
questions,GAT-sep,1,5,852,0.9768192768096924,0.9704824090003967,0.9706483483314514,0.13523226976394653,,,,,0.7541174392589394
questions,GAT-sep,1,6,893,0.9749795794487,0.9711365699768066,0.9704848527908325,0.13155417144298553,,,,,0.7519611691283257
questions,GAT-sep,1,7,765,0.9738348126411438,0.9717088937759399,0.9723653197288513,0.12536612153053284,,,,,0.7639126640176029
questions,GAT-sep,1,8,700,0.9730580449104309,0.9723630547523499,0.9729375839233398,0.1261999011039734,,,,,0.7502525923035541
questions,GAT-sep,1,9,832,0.9745707511901855,0.9704006314277649,0.9711388945579529,0.12816256284713745,,,,,0.7593082803636035
questions,GAT-sep,2,0,546,0.9719133377075195,0.9599345922470093,0.9586297273635864,0.1472356617450714,,,,,0.7755187493217642
questions,GAT-sep,2,1,571,0.9677023887634277,0.950613260269165,0.9526612758636475,0.15512146055698395,,,,,0.7857472368387635
questions,GAT-sep,2,2,579,0.9730989336967468,0.9665576815605164,0.9682773351669312,0.1260996013879776,,,,,0.7734252809338988
questions,GAT-sep,2,3,757,0.9692968130111694,0.9522485733032227,0.9494726657867432,0.16512835025787354,,,,,0.7713053757830015
questions,GAT-sep,2,4,468,0.9725266098976135,0.9706459641456604,0.9691766500473022,0.1243235245347023,,,,,0.7811053337612472
